antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.05731225296442688,0.052700922266139656,0.03069828722002635,0.5356321839080459,10.163620689655172,1.0,0.027677878631650756,2.039975736704105,0.9564247217498493,0.38704318936877075,0.5097980912186465,0.5590660919540229
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.01758893280632411,0.06534914361001318,0.010869565217391304,0.6179775280898877,9.45655128669808,1.0,0.009720143521483957,2.446586065256142,0.9102637723036033,0.15082266910420478,0.5912671889205311,0.39215408662558904
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.021409749670619236,0.041501976284584984,0.010869565217391304,0.5076923076923077,12.232967032967032,1.0,0.009981018294302363,1.9469491106719368,0.9383433799455341,0.20886075949367086,0.486375892149088,0.38479853479853476
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.020750988142292492,0.042687747035573126,0.010869565217391304,0.5238095238095237,12.270723104056435,1.0,0.009983752284834944,2.010355731225296,0.9379689936703055,0.20676691729323304,0.5025755967126734,0.38921957671957663
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.042687747035573126,0.020750988142292492,0.010869565217391304,0.2546296296296296,12.270723104056435,1.0,0.009983752284834944,1.3137750718090981,0.9594625028151038,0.20676691729323304,0.23883469746234628,0.38921957671957663
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.041501976284584984,0.021409749670619236,0.010869565217391304,0.26190476190476186,12.23296703296703,1.0,0.009981018294302363,1.3258319520591608,0.9580131208997188,0.20886075949367086,0.24575659950954462,0.38479853479853476
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.06534914361001318,0.01758893280632411,0.010869565217391304,0.1663306451612903,9.45655128669808,1.0,0.009720143521483957,1.1784181120388468,0.9567778147986774,0.15082266910420478,0.1514047605142082,0.39215408662558904
"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.025098814229249013,0.05131752305665349,0.017193675889328065,0.6850393700787402,13.349034194859147,1.0,0.015905666911423914,3.012066864295125,0.948904593584686,0.2903225806451613,0.6680020580373082,0.5100421497377012
"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.0344532279314888,0.03906455862977602,0.017193675889328065,0.4990439770554494,12.774852566107457,1.0,0.015847775746813383,1.9182031902161343,0.9546106276419908,0.3052631578947369,0.4786787942484213,0.4695894421533571
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.022134387351778657,0.05625823451910408,0.017193675889328065,0.7767857142857143,13.807502509200402,1.0,0.01594843433475501,4.227963109354414,0.9485716586600259,0.28094725511302476,0.7634794878442791,0.5412031615925059
frozenset({'ALARM CLOCK BAKELIKE RED'}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.05625823451910408,0.022134387351778657,0.017193675889328065,0.30562060889929743,13.807502509200402,1.0,0.01594843433475501,1.4082584033753476,0.9828701452707961,0.28094725511302476,0.28990304790429366,0.5412031615925059
frozenset({'ALARM CLOCK BAKELIKE PINK'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})",0.03906455862977602,0.0344532279314888,0.017193675889328065,0.44013490725126475,12.774852566107455,1.0,0.015847775746813383,1.7246061320380337,0.9591916068656103,0.3052631578947369,0.4201574600582792,0.4695894421533571
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'})",0.05131752305665349,0.025098814229249013,0.017193675889328065,0.3350449293966624,13.349034194859147,1.0,0.015905666911423914,1.4661158758984847,0.975129441042967,0.2903225806451613,0.3179256725617498,0.5100421497377012
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.019499341238471673,0.034519104084321475,0.010671936758893281,0.5472972972972974,15.854910253765217,1.0,0.009998836969106776,2.1327040685898573,0.9555608640979957,0.24620060790273557,0.5311116930249027,0.4282288013204044
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015744400527009223,0.048221343873517786,0.010671936758893281,0.6778242677824268,14.056519651553604,1.0,0.009912720606997974,2.954222062522458,0.9437168913776904,0.20024721878862797,0.6615014109175829,0.44956787159613143
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01884057971014493,0.03814229249011858,0.010671936758893281,0.5664335664335665,14.850538062973296,1.0,0.00995331385690554,2.2184782608695652,0.9505716942939986,0.23044096728307256,0.5492405683488486,0.42311315627377805
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.03814229249011858,0.01884057971014493,0.010671936758893281,0.27979274611398963,14.850538062973294,1.0,0.00995331385690554,1.3623292670211655,0.9696469293072265,0.23044096728307256,0.26596306472474573,0.42311315627377805
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})",0.048221343873517786,0.015744400527009223,0.010671936758893281,0.2213114754098361,14.056519651553605,1.0,0.009912720606997974,1.2639914014284723,0.9759187482055698,0.20024721878862797,0.20885537759998068,0.44956787159613143
frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",0.034519104084321475,0.019499341238471673,0.010671936758893281,0.30916030534351147,15.854910253765217,1.0,0.009998836969106776,1.4192882463840908,0.9704263033047604,0.24620060790273557,0.295421488518846,0.4282288013204044
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.028458498023715414,0.1069828722002635,0.016469038208168644,0.5787037037037037,5.409311713191023,1.0,0.013424466351086045,2.1196890066455287,0.8390105777054514,0.13842746400885936,0.5282326808957084,0.36632229520160553
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.022859025032938077,0.03465085638998682,0.016469038208168644,0.7204610951008645,20.792014113367156,1.0,0.015676953414537193,3.453362400336851,0.9741732623205016,0.4012841091492777,0.7104271477842994,0.597873133101763
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.0189064558629776,0.04295125164690382,0.016469038208168644,0.8710801393728224,20.280669502575833,1.0,0.01565698226464681,7.423594345333479,0.9690125562344724,0.36284470246734407,0.865294363689389,0.6272578610974542
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04295125164690382,0.0189064558629776,0.016469038208168644,0.38343558282208595,20.280669502575837,1.0,0.01565698226464681,1.5912263452172604,0.9933579295154185,0.36284470246734407,0.3715538942616843,0.6272578610974542
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.03465085638998682,0.022859025032938077,0.016469038208168644,0.47528517110266166,20.79201411336716,1.0,0.015676953414537193,1.8622324377995456,0.9860728811246076,0.4012841091492777,0.4630101056656377,0.597873133101763
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",0.1069828722002635,0.028458498023715414,0.016469038208168644,0.1539408866995074,5.409311713191024,1.0,0.013424466351086045,1.148313973223789,0.9127860725877839,0.13842746400885936,0.12915803228224315,0.36632229520160553
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.028458498023715414,0.04815546772068511,0.02391304347826087,0.8402777777777778,17.449270405836753,1.0,0.02254261119530066,5.959374462966146,0.9703044200418266,0.4537500000000001,0.8321971532055275,0.6684289025687795
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.033267457180500656,0.03465085638998682,0.02391304347826087,0.7188118811881189,20.744418928584878,1.0,0.022760297597039306,3.433107869880682,0.9845476602794242,0.5434131736526948,0.7087187359380132,0.7044629748145919
"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.02681159420289855,0.04295125164690382,0.02391304347826087,0.891891891891892,20.765213065826565,1.0,0.022761451948597508,8.852700922266148,0.9780660459601772,0.521551724137931,0.8870401238242649,0.7243201790747804
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",0.04295125164690382,0.02681159420289855,0.02391304347826087,0.5567484662576687,20.765213065826565,1.0,0.022761451948597508,2.1955669224211425,0.9945601388332667,0.521551724137931,0.5445367709870311,0.7243201790747804
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})",0.03465085638998682,0.033267457180500656,0.02391304347826087,0.6901140684410647,20.744418928584878,1.0,0.022760297597039306,3.1196399848040293,0.9859585720349768,0.5434131736526948,0.6794501914095648,0.7044629748145919
frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",0.04815546772068511,0.028458498023715414,0.02391304347826087,0.4965800273597812,17.449270405836756,1.0,0.02254261119530066,1.9298827118061523,0.9903833889388095,0.4537500000000001,0.48183379545168686,0.6684289025687795
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.033267457180500656,0.1069828722002635,0.018774703557312252,0.5643564356435644,5.275203628737258,1.0,0.015215655437343012,2.0498802251766683,0.8383227233330345,0.15455531453362256,0.5121666194356231,0.3699245232405014
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.022859025032938077,0.04815546772068511,0.018774703557312252,0.8213256484149856,17.05570908746851,1.0,0.01767391651521227,5.327258914531003,0.9633907799229078,0.3593947036569987,0.812286202708802,0.6056012646999689
"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.025428194993412385,0.04295125164690382,0.018774703557312252,0.7383419689119171,17.1902317301885,1.0,0.017682530755223656,3.6576318501415352,0.9664012674649988,0.3784860557768925,0.7265990561731072,0.5877292666645475
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04295125164690382,0.025428194993412385,0.018774703557312252,0.43711656441717794,17.1902317301885,1.0,0.017682530755223656,1.7313918715648369,0.9840955637993662,0.3784860557768925,0.42243000188270663,0.5877292666645475
frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",0.04815546772068511,0.022859025032938077,0.018774703557312252,0.3898768809849521,17.055709087468507,1.0,0.01767391651521227,1.6015472033652964,0.9889940783858047,0.3593947036569987,0.3756037924460037,0.6056012646999689
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})",0.1069828722002635,0.033267457180500656,0.018774703557312252,0.17549261083743842,5.275203628737258,1.0,0.015215655437343012,1.1724971243755542,0.9075233081227708,0.15455531453362256,0.1471194434420658,0.3699245232405014
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016337285902503294,0.10322793148880105,0.011857707509881422,0.7258064516129031,7.031105255573625,1.0,0.010171243280024857,3.270580485158489,0.8720213114266154,0.11009174311926605,0.6942438797828451,0.42033781419190147
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02345191040843215,0.05678524374176548,0.011857707509881422,0.5056179775280898,8.904038165749887,1.0,0.010525985061128555,1.9078662115223375,0.9090094141632188,0.17341040462427743,0.4758542323562232,0.35721734143225836
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03544137022397892,0.04216073781291173,0.011857707509881422,0.33457249070631967,7.93564126394052,1.0,0.010363473192137911,1.4394344219459594,0.9060996524457801,0.18036072144288576,0.3052826966246171,0.30791124535315983
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.04216073781291173,0.03544137022397892,0.011857707509881422,0.28124999999999994,7.935641263940519,1.0,0.010363473192137911,1.341994615340551,0.9124560599113557,0.18036072144288576,0.25484052725037554,0.30791124535315983
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",0.05678524374176548,0.02345191040843215,0.011857707509881422,0.2088167053364269,8.904038165749888,1.0,0.010525985061128555,1.2342880545864097,0.9411339262156416,0.17341040462427743,0.18981635098535893,0.35721734143225836
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",0.10322793148880105,0.016337285902503294,0.011857707509881422,0.1148691767708998,7.031105255573625,1.0,0.010171243280024857,1.1113190144129614,0.9565137899230312,0.11009174311926605,0.10016837017025575,0.42033781419190147
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02345191040843215,0.051251646903820815,0.010671936758893281,0.4550561797752809,8.878859651656509,1.0,0.009469987727420276,1.7410021324857723,0.9086832830311873,0.1666666666666667,0.4256181647680019,0.33164120042748624
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015480895915678524,0.10322793148880105,0.010671936758893281,0.6893617021276597,6.678054012953334,1.0,0.00907387589592436,2.8868689876730387,0.8636254744763723,0.09878048780487805,0.6536039549179368,0.39637198061073475
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.025691699604743084,0.04216073781291173,0.010671936758893281,0.4153846153846154,9.852403846153846,1.0,0.009588755747889621,1.638409264267388,0.922194676082438,0.18663594470046083,0.3896518886890276,0.3342548076923077
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.04216073781291173,0.025691699604743084,0.010671936758893281,0.253125,9.852403846153845,1.0,0.009588755747889621,1.304513205550135,0.9380508431402517,0.18663594470046083,0.23343052738336714,0.3342548076923077
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.10322793148880105,0.015480895915678524,0.010671936758893281,0.10338225909380984,6.678054012953334,1.0,0.00907387589592436,1.0980366093239373,0.9481291938624392,0.09878048780487805,0.08928355256233077,0.39637198061073475
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",0.051251646903820815,0.02345191040843215,0.010671936758893281,0.20822622107969155,8.87885965165651,1.0,0.009469987727420276,1.2333675547114282,0.9353090534407942,0.1666666666666667,0.18921168618387196,0.33164120042748624
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015744400527009223,0.10322793148880105,0.011001317523056654,0.698744769874477,6.768950610526203,1.0,0.009376055624122302,2.976785060752452,0.8658996844674883,0.10189139719341062,0.6640671128108837,0.40265891971707257
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.02812911725955204,0.04216073781291173,0.011001317523056654,0.3911007025761124,9.276419789227166,1.0,0.00981537318536803,1.5730667882841796,0.918022965794839,0.18555555555555553,0.3642990828820761,0.3260191012880562
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02345191040843215,0.050263504611330695,0.011001317523056654,0.4691011235955056,9.332837557247412,1.0,0.00982254231609791,1.7889216526897687,0.9142933776268295,0.1754201680672269,0.44100402692514223,0.3439869969222613
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",0.050263504611330695,0.02345191040843215,0.011001317523056654,0.21887287024901705,9.332837557247412,1.0,0.00982254231609791,1.25017817509793,0.9401043927266505,0.1754201680672269,0.2001140158108526,0.3439869969222613
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.04216073781291173,0.02812911725955204,0.011001317523056654,0.2609375,9.276419789227166,1.0,0.00981537318536803,1.3150049999025089,0.9314713077284221,0.18555555555555553,0.23954661763709076,0.3260191012880562
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.10322793148880105,0.015744400527009223,0.011001317523056654,0.10657306955966817,6.768950610526204,1.0,0.009376055624122302,1.1016632316958404,0.9503714967772527,0.10189139719341062,0.09228158730444835,0.40265891971707257
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.0227931488801054,0.05678524374176548,0.010935441370223979,0.47976878612716767,8.448828507436664,1.0,0.009641126855424845,1.8130683648074952,0.9022044765281972,0.15930902111324377,0.44844881781047674,0.3361720960798251
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.03544137022397892,0.046442687747035576,0.010935441370223979,0.30855018587360594,6.6436763426401955,1.0,0.009289448879584642,1.3790694462153088,0.8806939271908012,0.15413184772516247,0.27487335554827896,0.2720055893907037
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01455862977602108,0.10322793148880105,0.010935441370223979,0.751131221719457,7.276433915572022,1.0,0.009432584133134057,3.6033932207449992,0.8753134068461829,0.10234278668310727,0.7224837982591168,0.42853306459297674
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",0.10322793148880105,0.01455862977602108,0.010935441370223979,0.10593490746649649,7.276433915572021,1.0,0.009432584133134057,1.1022031599864204,0.9618609603329207,0.10234278668310727,0.09272624475843416,0.42853306459297674
frozenset({'JUMBO BAG APPLES'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.046442687747035576,0.03544137022397892,0.010935441370223979,0.2354609929078014,6.6436763426401955,1.0,0.009289448879584642,1.2616212133434044,0.8908546101504463,0.15413184772516247,0.207369066544217,0.2720055893907037
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",0.05678524374176548,0.0227931488801054,0.010935441370223979,0.1925754060324826,8.448828507436664,1.0,0.009641126855424845,1.2102763012433178,0.9347186202555718,0.15930902111324377,0.17374239339174102,0.3361720960798251
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01818181818181818,0.10322793148880105,0.010606060606060607,0.5833333333333334,5.650925335035099,1.0,0.008729189124446042,2.1522529644268777,0.8382792730618819,0.09571938168846611,0.5353706016307941,0.34303871516698575
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG VINTAGE LEAF'}),0.0227931488801054,0.049472990777338605,0.010606060606060607,0.4653179190751446,9.405494023383081,1.0,0.009478415361728646,1.7777424064380591,0.914524045398476,0.172008547008547,0.437488808064363,0.33984937232052836
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.022397891963109356,0.046442687747035576,0.010606060606060607,0.47352941176470587,10.195994993742177,1.0,0.009565842303426081,1.8112261796983682,0.922586261740135,0.1821266968325792,0.44788783907345314,0.3509491030454735
frozenset({'JUMBO BAG APPLES'}),"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG RED RETROSPOT'})",0.046442687747035576,0.022397891963109356,0.010606060606060607,0.22836879432624113,10.195994993742177,1.0,0.009565842303426081,1.266929202511044,0.9458500949377272,0.1821266968325792,0.21068991225554856,0.3509491030454735
frozenset({'JUMBO BAG VINTAGE LEAF'}),"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",0.049472990777338605,0.0227931488801054,0.010606060606060607,0.21438082556591212,9.405494023383081,1.0,0.009478415361728646,1.2438683816797302,0.9401933390699975,0.172008547008547,0.19605641985240302,0.33984937232052836
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",0.10322793148880105,0.01818181818181818,0.010606060606060607,0.10274409700063818,5.6509253350351,1.0,0.008729189124446042,1.0942454416138627,0.9177781742242185,0.09571938168846611,0.08612824694509445,0.34303871516698575
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016534914361001317,0.10322793148880105,0.011989459815546772,0.7250996015936255,7.0242577869759,1.0,0.010282594808716135,3.26217085791755,0.8720555685188279,0.11124694376528117,0.693455663864779,0.42062255127543435
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02147562582345191,0.05678524374176548,0.011989459815546772,0.558282208588957,9.831466271902979,1.0,0.010769961168655102,2.1353334065290586,0.9180004054112039,0.18091451292246524,0.5316890575765029,0.38470954977011657
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03544137022397892,0.038998682476943346,0.011989459815546772,0.3382899628252788,8.674394654877926,1.0,0.010607293071634024,1.4522997438972034,0.9172259239189986,0.19198312236286916,0.3114369094932638,0.32286119762885557
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.038998682476943346,0.03544137022397892,0.011989459815546772,0.3074324324324324,8.674394654877926,1.0,0.010607293071634024,1.3927285581156208,0.920621193996571,0.19198312236286916,0.28198499688050294,0.32286119762885557
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.05678524374176548,0.02147562582345191,0.011989459815546772,0.21113689095127608,9.831466271902979,1.0,0.010769961168655102,1.240423544912036,0.9523661141205492,0.18091451292246524,0.19382375149053255,0.38470954977011657
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",0.10322793148880105,0.016534914361001317,0.011989459815546772,0.11614550095724314,7.0242577869759,1.0,0.010282594808716135,1.1127002088060007,0.9563591847805467,0.11124694376528117,0.10128533086817275,0.42062255127543435
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0191699604743083,0.10322793148880105,0.015151515151515152,0.7903780068728522,7.656629319929737,1.0,0.01317263978503023,4.278043802241949,0.8863862145091065,0.14127764127764128,0.7662483026761108,0.46857764415116765
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.0266798418972332,0.05678524374176548,0.015151515151515152,0.5679012345679013,10.0008593280055,1.0,0.013636493826388998,2.1828684359119146,0.9246788788346944,0.2217936354869817,0.5418871868096621,0.417361290137779
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.03544137022397892,0.04235836627140975,0.015151515151515152,0.42750929368029744,10.092676637740148,1.0,0.013650276610407217,1.6727636329414988,0.9340212491759856,0.24185068349106206,0.4021869077572343,0.3926037914746744
frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.04235836627140975,0.03544137022397892,0.015151515151515152,0.35769828926905134,10.092676637740148,1.0,0.013650276610407217,1.5017220313462025,0.9407676364060523,0.24185068349106206,0.3340978029711924,0.3926037914746744
